Fat_percent,SNF_percent,Protein_percent,Lactose_percent,Moisture_percent,Total_Solids_percent,pH,Specific_Gravity,Acidity_Titratable_pct,Viscosity_cP,Conductivity_mS_cm,CLR_Corrected_Lactometer,Urea_mg_per_100mL,Melamine_ppm,Total_Plate_Count_CFU_mL,Coliform_CFU_mL,MBRT_hours,Adulteration_Index_0_1,FSSAI_Chemical_Score,Estimated_Added_Water_pct,Is_Adulterated
3.2123,8.6652,3.2195,4.5599,87.5203,11.8775,6.666,1.0306,0.1359,2.0364,5.1239,18.4,24.495,0.0,58439,7,3.89,0.0212,100.0,0.0,0
1.9562,9.3092,3.3051,4.9933,88.9376,11.2654,6.707,1.0291,0.1643,2.0569,4.7509,16.05,20.866,0.0,12835,6,4.8,0.0,99.94,0.0,0
6.2841,9.5529,3.561,4.9858,86.254,15.837,6.621,1.0315,0.1656,1.9563,4.6568,15.64,28.523,0.0,32081,11,3.52,0.0,100.0,0.0,0
3.4139,11.1933,3.7372,4.7692,87.9595,14.6072,6.708,1.0351,0.1509,1.9757,4.6042,15.96,26.645,0.0,6821,5,4.2,0.5752,61.83,0.0,1
4.6679,8.6426,3.4187,4.6088,87.2959,13.3105,6.742,1.0302,0.1434,2.0643,4.8388,18.93,26.374,0.0,22332,1,3.1,0.0,97.22,0.81,0
3.5496,8.8942,3.278,4.609,88.0573,12.4438,6.647,1.029,0.1508,1.8189,5.0452,18.02,28.908,0.0,56511,5,4.27,0.0228,99.8,0.0,0
2.4797,9.3238,3.4667,4.8571,88.5332,11.8035,6.575,1.0307,0.1401,1.8568,4.8055,16.68,22.506,0.0,64583,9,4.62,0.05,100.0,0.55,0
1.6901,9.4106,3.3179,4.6311,89.4554,11.1007,6.765,1.0287,0.1642,1.7053,5.0386,21.27,29.348,0.0,29983,4,4.09,0.0187,100.0,0.04,0
3.5392,8.7175,3.2235,4.5174,88.1963,12.2567,6.754,1.0313,0.1395,1.8295,4.9177,18.74,22.873,0.0,50766,7,3.2,0.0,100.0,0.0,0
3.3452,8.5342,3.2936,4.5297,88.2643,11.8794,6.612,1.0317,0.1489,1.7501,4.8167,17.13,21.305,0.0,12125,28,3.44,0.0,100.0,1.53,0
5.3556,8.5225,3.4858,4.6673,86.7474,13.8781,6.583,1.0283,0.1631,1.8699,4.6237,16.94,20.614,0.0,21844,41,4.57,0.0,100.0,0.08,0
5.4858,9.087,3.4234,4.6272,86.5088,14.5728,6.625,1.0281,0.1502,1.8612,4.9348,21.82,21.207,0.0,41071,8,4.63,0.0,99.72,0.51,0
1.9737,9.2841,3.1025,4.6837,89.399,11.2578,6.776,1.0285,0.1353,1.7701,4.8347,19.49,21.452,0.0,54557,18,4.09,0.0,100.0,1.13,0
3.4451,8.747,3.164,4.5757,87.9007,12.1921,6.579,1.0292,0.1698,1.8306,4.7746,20.38,24.39,0.0,15239,10,3.09,0.0375,100.0,1.64,0
0.3773,8.8345,3.215,4.829,89.9277,9.2118,6.786,1.0281,0.151,2.01,4.7573,14.04,25.357,0.0,48059,85,3.42,0.0465,98.78,0.89,0
4.8937,8.5892,3.4454,4.8872,86.8256,13.4829,6.738,1.028,0.1494,2.0336,4.885,17.16,24.477,0.0,127497,10,4.58,0.0,97.82,0.13,0
5.4791,8.9439,3.1505,4.7705,86.8251,14.423,6.567,1.0287,0.1642,1.7909,4.6955,19.55,26.429,0.0,70049,1,3.07,0.0,100.0,1.26,0
3.0218,8.8146,3.2693,4.6461,87.675,11.8364,6.628,1.0299,0.1557,1.7005,4.9989,16.75,24.445,0.0,423600,14,3.74,0.0046,99.34,0.79,0
1.9606,9.1663,3.3445,4.8588,89.3099,11.1269,6.772,1.0305,0.151,2.0205,5.0306,14.99,25.061,0.0,37659,19,3.9,0.0236,100.0,0.0,0
3.2087,8.7174,3.2726,4.7274,88.3062,11.9261,6.667,1.0281,0.151,1.7221,4.7646,15.04,25.037,0.0,88162,9,3.39,0.0,97.1,1.75,0
4.9151,8.7955,3.414,4.5783,87.3203,13.7106,6.655,1.0298,0.1403,2.0008,4.7246,21.97,25.96,0.0,94307,8,3.84,0.0,97.35,0.06,0
4.5768,8.5029,3.3682,4.7567,86.9108,13.0797,6.654,1.0281,0.1434,1.7708,5.1697,19.83,25.994,0.0,23864,2,4.59,0.0,99.57,0.0,0
3.2368,8.766,3.1254,4.578,88.0352,12.0028,6.604,1.029,0.1397,2.0167,4.7693,16.38,28.438,0.0,78561,5,3.27,0.0076,98.38,0.04,0
4.8884,8.6922,3.2749,4.5632,86.6993,13.5806,6.653,1.0308,0.1502,1.9123,4.9094,15.66,22.297,0.0,37424,9,4.83,0.0065,100.0,0.0,0
3.5651,8.6577,3.3737,4.6523,87.7577,12.2228,6.738,1.0318,0.1329,1.916,4.7172,15.55,27.678,0.0,123806,5,4.46,0.0312,98.04,0.0,0
4.5286,8.6152,3.4581,4.6182,86.7337,13.1438,6.624,1.0309,0.1684,1.8251,5.1216,16.63,28.525,0.0,75108,12,4.75,0.0202,100.0,0.0,0
3.7025,8.5298,3.1449,4.6848,87.5156,12.2323,6.736,1.0294,0.1334,1.9506,4.9912,18.22,29.002,0.0,66935,95,4.79,0.0315,98.29,0.0,0
1.7788,9.4387,3.3469,4.7575,89.1101,11.2175,6.585,1.0319,0.1525,1.7029,4.6117,14.45,22.582,0.0,82847,20,3.69,0.031,100.0,0.0,0
5.4537,8.5908,3.3745,4.6698,87.3371,14.0445,6.586,1.0299,0.1311,1.8718,4.6625,14.43,28.1,0.0,103921,7,4.99,0.0,100.0,0.75,0
3.665,8.9281,3.15,4.6294,87.717,12.5931,6.619,1.0287,0.1363,2.0103,4.9312,20.7,21.675,0.0,63135,32,4.58,0.0,99.68,0.0,0
4.7645,8.591,3.2987,4.6629,87.1989,13.3555,6.751,1.0291,0.1652,2.0334,4.8211,18.73,27.686,0.0,73769,13,3.86,0.0246,97.88,1.62,0
4.9184,9.045,3.3938,4.7298,87.3223,13.9634,6.791,1.0289,0.1586,1.848,4.6263,15.72,25.525,0.0,82827,19,4.49,0.0,100.0,0.0,0
7.2927,9.7569,3.3493,4.7083,85.966,17.0496,6.556,1.0286,0.1586,1.9636,4.6554,19.38,22.311,0.0,87599,6,3.48,0.0,97.95,0.0,0
2.4198,9.0474,3.3177,4.8962,89.2569,11.4672,6.592,1.0312,0.1588,1.7345,4.6218,14.14,23.375,0.0,120212,1,3.43,0.0096,98.55,0.0,0
2.1779,9.0845,3.3819,4.8966,89.3869,11.2624,6.797,1.0286,0.154,1.9629,4.8325,19.16,28.909,0.0,70935,3,3.25,0.0,100.0,0.0,0
5.1703,8.7741,3.2853,4.8686,86.86,13.9444,6.641,1.0284,0.1481,1.9388,4.7735,14.24,28.204,0.0,26380,22,3.82,0.0323,100.0,0.0,0
6.6792,9.1446,3.2059,4.9502,86.1685,15.8238,6.59,1.0312,0.1444,1.9648,4.8026,20.1,25.355,0.0,34797,8,3.31,0.0481,100.0,0.0,0
3.2447,8.8796,3.2479,4.5232,88.0128,12.1243,6.632,1.0304,0.1429,2.0108,4.9623,19.38,28.092,0.0,83900,9,3.42,0.0081,100.0,0.0,0
4.9717,8.6828,3.4745,4.795,87.0664,13.6545,6.683,1.0286,0.1584,1.8971,4.5316,18.71,21.42,0.0,14768,8,3.87,0.0291,98.91,0.51,0
3.2422,8.9517,3.0802,4.5747,87.6781,12.1939,6.601,1.0294,0.1568,1.7311,4.9944,17.13,22.61,0.0,77053,11,3.9,0.0,98.78,1.19,0
6.0593,9.1043,3.4326,4.8146,86.414,15.1636,6.623,1.0286,0.164,1.8838,4.8956,14.46,21.075,0.0,15177,3,4.72,0.0339,97.23,0.58,0
3.7168,8.9191,3.3132,4.7027,88.1184,12.6359,6.598,1.0288,0.1693,1.9213,5.0954,15.41,28.498,0.0,84439,15,3.45,0.0,100.0,0.0,0
3.6535,8.6335,3.0569,4.623,88.4817,12.287,6.676,1.0307,0.1623,1.9985,4.8233,18.96,20.788,0.0,37840,13,3.01,0.0483,100.0,0.0,0
3.3519,8.9034,3.3882,4.5512,87.8856,12.2553,6.594,1.0297,0.1366,1.9593,4.7666,16.38,24.911,0.0,102798,5,3.96,0.0,100.0,0.0,0
6.3166,9.346,3.3674,4.6177,85.8836,15.6626,6.569,1.0318,0.134,2.0419,5.1176,20.06,20.197,0.0,52800,33,3.14,0.0308,98.29,0.0,0
2.2217,9.1795,3.1489,4.6867,89.3648,11.4012,6.788,1.0283,0.1515,1.9595,4.9507,16.88,27.7,0.0,38445,6,3.7,0.0,100.0,0.79,0
4.9218,8.7959,3.404,4.8351,86.5948,13.7177,6.74,1.0311,0.1359,1.9102,4.723,20.43,24.251,0.0,66719,7,4.39,0.0,100.0,1.36,0
3.0146,8.6413,3.3761,4.5899,87.8596,11.6559,6.613,1.029,0.1586,1.9023,5.0569,16.15,26.115,0.0,125379,15,4.19,0.0,100.0,0.0,0
4.7582,8.975,3.2388,4.5261,86.7394,13.7332,6.799,1.031,0.1412,2.005,4.9255,19.93,27.647,0.0,60170,7,4.88,0.0495,97.33,0.0,0
0.1919,10.2873,3.2038,4.6472,89.5317,10.4792,6.891,1.0295,0.1412,1.7921,5.4445,16.95,84.234,0.0,33948,14,3.29,0.5951,50.94,0.94,1
3.0122,8.9941,3.0225,4.5313,87.9949,12.0063,6.683,1.0313,0.1363,1.9558,5.053,17.04,28.156,0.0,28303,14,3.15,0.0,100.0,0.0,0
3.261,8.8322,3.3061,4.6777,87.7395,12.0932,6.751,1.0313,0.1579,1.7306,5.0747,15.58,23.897,0.0,26435,29,4.19,0.0108,100.0,0.32,0
3.013,8.9746,3.2169,4.6837,88.0642,11.9876,6.775,1.028,0.1599,1.8443,4.8053,20.95,21.98,0.0,78016,14,4.65,0.0276,99.45,0.0,0
5.2377,8.5178,3.4705,4.8932,86.8542,13.7555,6.715,1.0281,0.1493,1.8087,4.5128,14.13,20.516,0.0,114462,63,3.55,0.0,100.0,0.0,0
4.603,8.5503,3.1377,4.7331,86.5517,13.1533,6.738,1.0292,0.1605,1.9982,5.0102,17.18,27.478,0.0,54512,2,4.37,0.0,100.0,0.0,0
3.4819,8.5969,3.0786,4.7969,87.7433,12.0788,6.668,1.0297,0.1418,2.0095,4.6828,15.1,20.951,0.0,39134,35,4.7,0.0038,99.2,1.43,0
3.4572,8.8289,3.0675,4.506,88.4311,12.2861,6.747,1.0295,0.136,1.8429,4.7346,19.38,27.959,0.0,43311,17,4.42,0.0,100.0,0.85,0
4.9415,8.8704,3.2797,4.6973,86.7986,13.8119,6.562,1.0288,0.1533,2.0144,4.576,16.44,27.493,0.0,162767,10,3.58,0.0,97.17,0.0,0
7.3721,9.0515,3.222,4.6749,86.3642,16.4236,6.747,1.0289,0.1496,1.8433,4.5158,15.22,22.438,0.0,88700,9,3.9,0.0,100.0,1.25,0
4.6606,9.0366,3.1236,4.8362,87.4422,13.6972,6.603,1.0294,0.1491,1.9418,4.888,21.13,23.513,0.0,39742,9,3.12,0.0107,97.03,0.64,0
3.0604,8.9261,3.1653,4.7102,88.1822,11.9865,6.677,1.0291,0.155,2.0847,4.5761,17.99,20.232,0.0,71304,5,4.86,0.0,98.58,1.26,0
3.6987,8.6611,3.3156,4.7366,88.324,12.3598,6.791,1.0291,0.1611,1.7649,4.7995,20.8,26.686,0.0,109514,5,3.57,0.0,97.85,1.6,0
5.0013,8.5352,3.114,4.7205,86.9382,13.5365,6.59,1.0281,0.148,1.795,5.0072,18.87,21.116,0.0,26058,6,4.5,0.0085,97.09,0.0,0
7.4309,9.2229,3.3776,4.9594,86.016,16.6538,6.726,1.0313,0.1651,1.9571,4.8748,21.04,22.773,0.0,93279,22,3.79,0.0498,100.0,1.47,0
3.0615,8.6152,3.124,4.7309,87.5223,11.6767,6.652,1.0319,0.1372,1.9511,4.8839,14.6,25.551,0.0,31968,1,3.55,0.0,100.0,0.0,0
6.7458,9.336,3.2767,4.7335,86.0916,16.0818,6.568,1.031,0.1321,1.9172,4.9114,21.88,22.613,0.0,21190,4,4.46,0.032,98.21,0.0,0
7.4505,9.212,3.4762,4.6365,86.3698,16.6625,6.714,1.0311,0.1542,1.7284,4.6834,17.23,24.867,0.0,52535,6,4.92,0.0073,97.67,0.0,0
0.2555,8.8935,3.3014,4.5761,90.3763,9.149,6.598,1.0312,0.1314,2.093,4.9057,15.72,21.113,0.0,23477,4,4.32,0.025,97.12,1.38,0
2.4306,9.0373,3.2663,4.8918,89.1677,11.4679,6.591,1.0311,0.1682,2.007,4.9235,19.52,29.291,0.0,33363,16,3.09,0.0,98.68,1.75,0
4.6569,8.641,3.3644,4.7556,86.9459,13.2979,6.703,1.0286,0.1551,1.7048,4.9955,14.6,28.74,0.0,32103,11,3.35,0.0378,100.0,0.0,0
6.5785,9.2366,3.2068,4.6784,85.5938,15.8151,6.701,1.0298,0.1316,1.81,4.7507,19.51,22.591,0.0,32000,4,3.96,0.0477,98.92,0.0,0
5.312,9.107,3.3692,4.5188,87.0663,14.419,6.584,1.0289,0.1653,1.708,4.8316,14.06,24.468,0.0,33993,26,4.91,0.0392,100.0,0.96,0
6.7876,10.8573,4.0789,4.8452,85.2587,17.6449,6.558,1.0327,0.1594,1.7483,4.7291,17.13,22.181,0.0,219755,17,3.17,0.5946,76.17,0.0,1
3.2259,8.8218,3.2038,4.5698,88.3954,12.0477,6.564,1.0305,0.1466,1.9104,4.8321,14.94,23.234,0.0,115933,3,3.71,0.0103,100.0,0.0,0
3.3354,8.9546,3.1989,4.5647,88.0216,12.29,6.731,1.0285,0.1345,2.0785,4.79,20.75,22.396,0.0,50364,15,3.8,0.0,100.0,1.04,0
3.5599,8.9793,3.2386,4.6909,88.3493,12.5392,6.733,1.0289,0.1449,1.7589,4.819,18.89,29.972,0.0,31424,5,4.23,0.0,99.04,0.02,0
4.7403,8.5873,3.3345,4.8057,87.4932,13.3276,6.748,1.0305,0.1694,1.956,5.162,17.05,29.299,0.0,53210,6,4.42,0.0,100.0,1.36,0
3.457,9.7326,4.6445,4.6979,88.1525,13.1896,6.614,1.029,0.1684,1.727,5.1099,20.58,27.695,4.63,46919,13,4.47,0.6498,35.77,0.0,1
6.3953,9.7118,3.423,4.9656,86.2517,16.1071,6.708,1.0307,0.1599,1.8332,4.9792,17.31,28.188,0.0,33942,23,3.69,0.0,100.0,0.0,0
3.5723,8.5482,3.0279,4.5481,87.9272,12.1205,8.122,1.0302,0.0881,2.535,6.965,15.85,21.335,0.0,193759,6,4.3,0.7157,70.35,0.0,1
5.1113,10.0376,3.5354,4.6517,87.1121,15.1489,6.773,1.0344,0.1544,1.7392,4.9181,21.11,20.814,0.0,15005,9,4.76,0.5586,68.78,0.0,1
3.6117,8.8882,3.2903,4.7371,88.0982,12.4999,6.639,1.03,0.1398,2.0413,5.186,20.97,24.153,0.0,79352,15,3.54,0.0,100.0,0.92,0
2.2659,9.1896,3.2915,4.6745,88.792,11.4555,6.774,1.0309,0.1486,1.7346,4.762,18.87,24.638,0.0,15085,24,3.26,0.0,100.0,0.0,0
3.5784,8.5375,3.2041,4.7522,88.2133,12.1159,6.601,1.0291,0.1477,1.9093,4.7669,19.16,26.87,0.0,28009,120,4.47,0.0134,98.91,0.0,0
1.6724,9.4175,3.2903,4.9132,88.7394,11.0899,6.775,1.0316,0.1414,1.7334,4.7103,16.78,21.201,0.0,35719,8,3.87,0.0,98.42,1.62,0
3.1623,8.9563,3.2618,4.6875,88.4042,12.1186,6.584,1.0286,0.1605,2.0828,4.7879,15.83,26.835,0.0,45569,19,4.9,0.0392,98.71,0.62,0
3.4501,8.736,3.3294,4.7316,87.8664,12.1861,6.709,1.0281,0.1399,1.8001,4.732,20.65,25.451,0.0,67382,6,4.41,0.0,99.68,1.45,0
3.4026,8.651,3.2025,4.5833,88.48,12.0536,6.736,1.0308,0.1496,1.7955,4.9767,14.66,24.599,0.0,36785,3,3.36,0.0,100.0,0.04,0
5.3226,8.69,3.1741,4.7725,87.0334,14.0126,6.614,1.0281,0.1464,1.7426,4.5289,14.42,24.317,0.0,62249,5,3.16,0.0,99.13,1.53,0
3.3289,8.6172,3.2057,4.7392,88.3325,11.9461,6.635,1.0312,0.1385,1.9954,4.5096,19.18,24.404,0.0,53289,4,4.23,0.0,100.0,1.7,0
0.363,9.1487,3.3015,4.6144,89.9372,9.5117,6.554,1.0307,0.1595,1.7164,4.9651,21.47,23.219,0.0,42920,7,3.32,0.0,97.45,0.0,0
6.5878,9.3018,3.4488,4.9466,86.0078,15.8896,6.662,1.0315,0.1556,1.8559,4.951,20.92,24.823,0.0,54437,34,3.61,0.0251,100.0,0.38,0
3.0131,9.8446,5.2139,4.6655,87.7124,12.8577,6.65,1.0319,0.163,2.0048,4.7317,17.94,23.797,4.291,54180,10,4.12,0.6432,44.14,0.0,1
3.2894,8.5052,3.2505,4.7112,88.1508,11.7946,6.766,1.0298,0.1325,1.8904,4.9254,17.75,25.381,0.0,126068,3,3.32,0.0,97.77,0.72,0
4.7707,9.0155,3.2444,4.527,86.6655,13.7862,6.659,1.0283,0.1623,2.0632,4.8399,21.88,25.191,0.0,58311,6,3.32,0.0036,100.0,0.0,0
3.0216,8.8312,3.1789,4.7918,88.3191,11.8528,6.73,1.0299,0.1375,1.9795,4.5213,19.08,26.466,0.0,23811,7,3.28,0.0351,100.0,0.17,0
1.8258,9.4085,3.2635,4.7307,89.2449,11.2343,6.562,1.0298,0.1478,2.0583,4.5863,14.24,21.474,0.0,40553,12,4.53,0.0476,100.0,0.0,0
2.4417,9.4433,3.2149,4.7551,89.4749,11.885,6.585,1.0291,0.1686,1.8664,4.5729,14.75,27.661,0.0,72939,3,3.11,0.0,100.0,1.64,0
3.2621,8.7981,3.1114,4.7679,88.478,12.0602,6.793,1.0292,0.1626,1.9714,4.7229,20.33,24.886,0.0,7835,13,3.53,0.0,98.45,0.0,0
6.4797,9.4511,3.4765,4.7428,85.5652,15.9308,6.796,1.0304,0.1512,1.7845,4.8131,17.57,22.586,0.0,84329,4,3.72,0.0,97.68,0.0,0
0.3228,9.0306,3.2331,4.6528,90.0944,9.3534,6.614,1.0288,0.1306,1.9148,4.7688,19.22,22.687,0.0,52328,3,4.52,0.0,97.44,0.23,0
6.7815,9.5763,3.4808,4.7804,85.7834,16.3578,6.723,1.0282,0.1584,1.9329,4.5343,18.2,21.085,0.0,90760,5,4.87,0.0274,100.0,0.0,0
7.2861,9.7063,3.3424,4.6779,85.7482,16.9924,6.721,1.0281,0.1303,1.7455,4.8758,15.14,28.176,0.0,53962,20,4.81,0.0483,97.47,0.0,0
4.9008,8.6707,3.4542,4.6182,86.7922,13.5715,6.581,1.0289,0.1472,1.773,4.9899,19.1,22.798,0.0,63968,41,3.4,0.0,99.45,0.0,0
3.1353,8.5373,3.1206,4.5111,88.3392,11.6726,6.691,1.0316,0.1344,1.9858,4.5426,21.61,21.329,0.0,30705,9,4.52,0.0,100.0,0.0,0
4.5436,8.9105,3.2572,4.6456,86.7644,13.4541,6.596,1.0299,0.141,2.0498,5.1127,16.21,24.048,0.0,21364,3,3.85,0.0264,98.66,0.0,0
3.5876,8.6922,3.0101,4.7517,87.5114,12.2798,6.793,1.0298,0.1394,1.9819,4.8825,14.41,29.67,0.0,214305,10,4.11,0.0279,100.0,1.19,0
6.1462,8.5412,3.1031,4.6662,88.2678,14.6874,6.692,1.0217,0.1648,2.7522,4.9405,17.19,26.921,0.0,219132,3,3.55,0.6428,71.38,0.0,1
3.6073,8.7059,3.3942,4.6193,87.8331,12.3132,6.649,1.0315,0.1311,1.977,4.6038,16.32,27.001,0.0,81473,5,5.0,0.0,100.0,0.0,0
6.3207,9.002,3.2288,4.8541,85.3653,15.3227,6.759,1.0311,0.1497,1.9452,5.0331,18.57,25.162,0.0,50089,66,4.5,0.0402,100.0,0.0,0
2.4344,9.4396,3.3641,4.6884,88.5495,11.874,6.631,1.03,0.1697,1.8742,4.9866,21.46,21.807,0.0,12141,12,4.16,0.0007,98.53,0.09,0
3.7671,8.9901,3.2654,4.6088,87.953,12.7572,6.647,1.0294,0.1367,1.8465,5.1175,15.54,26.173,0.0,20990,7,4.82,0.0063,100.0,1.77,0
3.5843,8.7069,3.081,4.6965,88.1648,12.2912,6.617,1.0313,0.141,1.9636,4.8307,19.2,22.114,0.0,21271,9,4.93,0.0,97.82,0.0,0
4.6334,8.6143,3.3427,4.6169,86.8997,13.2477,6.577,1.0313,0.1683,1.8054,4.9852,21.26,20.806,0.0,23507,13,3.65,0.0,97.98,0.0,0
0.1536,9.0803,3.4743,4.7047,89.5025,9.2339,6.578,1.0297,0.1616,1.8755,4.8898,20.85,25.817,0.0,37089,22,3.6,0.0,100.0,0.0,0
4.8003,9.1624,3.2053,4.7693,86.6781,13.9627,6.635,1.0305,0.1399,1.8201,4.572,21.53,24.469,0.0,71781,3,4.56,0.0495,99.24,0.79,0
5.1697,8.5745,3.2956,4.6771,86.716,13.7442,6.792,1.0292,0.1385,1.9145,5.0076,14.29,27.543,0.0,148362,6,3.79,0.0075,100.0,0.64,0
3.5731,10.2152,3.3197,4.6311,88.3468,13.7883,6.553,1.0305,0.1481,2.2465,4.618,17.56,26.297,0.0,38685,3,4.64,0.7296,62.25,0.0,1
0.4562,8.8809,3.4456,4.8589,89.5361,9.3371,6.658,1.0312,0.1344,1.7689,4.7913,20.0,27.985,0.0,66354,18,4.19,0.0399,99.6,1.81,0
3.5788,8.8728,3.1619,4.678,87.972,12.4516,6.739,1.0308,0.166,1.9473,4.9998,18.93,26.19,0.0,201626,6,4.11,0.0447,100.0,0.0,0
6.5091,9.4121,3.484,4.8541,85.8563,15.9212,6.76,1.0311,0.1373,1.9621,4.8049,14.18,29.248,0.0,71745,2,4.76,0.0099,99.64,1.53,0
5.0772,8.5306,3.1492,4.7235,86.8432,13.6078,6.713,1.0314,0.1577,1.872,4.6928,20.31,23.063,0.0,192738,35,4.72,0.0,100.0,0.66,0
6.6708,9.4559,3.4423,4.7462,85.1145,16.1267,6.672,1.0285,0.1674,2.0823,5.0907,21.95,20.987,0.0,20094,7,3.26,0.0429,100.0,1.34,0
7.4109,11.0303,3.4738,4.6511,85.6301,18.4412,6.896,1.0297,0.1408,1.7205,5.9557,21.15,88.808,0.0,144751,12,4.44,0.6013,52.4,0.06,1
4.6693,8.8575,3.2667,4.5877,87.2208,13.5268,6.575,1.0317,0.1523,1.8001,4.5952,15.08,24.246,0.0,20587,7,4.36,0.0,99.98,0.0,0
6.0184,9.4749,3.5547,4.8683,86.4731,15.4933,6.776,1.0313,0.1426,2.0894,5.1225,20.06,28.808,0.0,86093,4,3.71,0.0433,97.58,0.0,0
3.0672,8.5399,3.3326,4.6889,87.7791,11.6071,6.584,1.0306,0.1696,1.76,4.8275,14.21,26.427,0.0,26684,4,4.42,0.0,98.69,0.0,0
1.9669,9.1799,3.3145,4.8869,88.9436,11.1468,6.624,1.0299,0.1603,1.9756,5.1978,14.89,24.269,0.0,38901,14,4.01,0.0466,100.0,1.38,0
4.8134,8.5812,3.1266,4.5461,87.3755,13.3946,6.723,1.0311,0.1527,1.9923,4.8189,21.53,23.827,0.0,52352,11,4.52,0.0,98.53,0.57,0
6.38,9.1329,3.2781,4.9936,85.8921,15.5129,6.755,1.0307,0.1582,1.9529,5.1499,16.2,21.857,0.0,101273,9,4.22,0.0,98.57,0.57,0
0.4659,8.7835,3.1485,4.5342,90.4094,9.2494,6.654,1.0298,0.154,1.7287,5.152,20.25,29.084,0.0,16170,20,4.82,0.0,97.02,0.0,0
3.0603,8.5157,3.2782,4.6315,88.0522,11.576,6.619,1.0299,0.1488,1.8554,4.8158,21.16,26.036,0.0,29141,4,4.3,0.0,97.78,1.21,0
6.052,9.7502,3.303,4.7516,86.1929,15.8022,6.792,1.0284,0.1583,1.7329,4.5842,19.41,26.167,0.0,81121,5,3.17,0.0,98.88,0.0,0
3.2919,8.9915,3.334,4.6439,88.3793,12.2834,6.747,1.0289,0.1609,1.8826,4.6913,19.99,24.023,0.0,96724,12,4.31,0.0304,100.0,0.0,0
6.991,9.2916,3.5144,4.6486,85.1746,16.2826,6.571,1.0305,0.1359,1.764,5.0475,15.3,28.123,0.0,34967,42,4.51,0.022,98.55,0.0,0
3.4863,8.993,3.1418,4.5167,87.6949,12.4793,6.725,1.0312,0.0825,1.754,5.1,19.15,22.1,0.0,170770,134,4.27,0.6918,75.07,0.0,1
3.6808,8.9796,3.0711,4.6594,87.5436,12.6604,6.581,1.0314,0.1346,1.9053,5.1802,16.3,26.55,0.0,35270,6,4.38,0.0,97.46,0.08,0
3.1001,8.5649,3.2227,4.7839,87.915,11.665,6.702,1.0317,0.1635,2.0982,4.579,20.56,26.095,0.0,26958,4,3.11,0.0314,99.08,0.0,0
3.7753,8.7235,3.0758,4.5078,87.5082,12.4988,6.624,1.0285,0.1369,1.84,4.9267,15.14,20.8,0.0,75437,5,3.58,0.0,98.23,0.7,0
3.3791,8.6082,3.0998,4.7619,88.2791,11.9873,6.63,1.0301,0.1324,1.9733,4.778,16.67,22.653,0.0,66009,14,3.52,0.0,97.77,0.0,0
3.6057,8.5808,3.2594,4.5445,88.3695,12.1865,6.797,1.0296,0.1368,2.0743,4.8291,16.53,27.702,0.0,225375,12,3.82,0.0,99.35,0.0,0
3.5878,10.0809,3.6447,4.6194,87.5696,13.6687,6.567,1.0318,0.1471,2.0734,4.7798,18.82,29.893,0.0,68301,13,3.01,0.624,81.15,0.0,1
3.3133,8.8242,3.1354,4.6694,87.9691,12.1375,6.684,1.0295,0.1622,1.8981,4.656,17.05,21.121,0.0,19688,6,4.74,0.0,100.0,1.53,0
3.4533,8.8089,3.2785,4.6353,87.8431,12.2622,6.757,1.0286,0.1681,2.072,4.7959,19.02,28.422,0.0,147412,17,3.58,0.0207,100.0,1.4,0
6.4071,9.6841,3.3386,4.9892,86.4696,16.0912,6.56,1.0308,0.148,1.7403,4.5218,15.11,28.702,0.0,44571,8,3.8,0.0268,99.29,0.79,0
4.7138,8.6875,3.4917,4.6216,87.4778,13.4013,6.608,1.0287,0.1465,1.7947,4.6678,20.67,28.354,0.0,41186,24,4.18,0.0496,100.0,0.74,0
3.138,8.863,3.0244,4.5496,87.6841,12.001,6.736,1.0319,0.1611,2.0443,4.5825,21.82,25.59,0.0,203420,3,3.31,0.0,100.0,0.0,0
3.199,8.8294,3.2349,4.7839,87.9456,12.0284,6.694,1.0317,0.1417,1.9199,4.5461,20.35,25.743,0.0,47386,2,3.48,0.0,99.67,0.0,0
3.0556,8.6512,3.0266,4.644,88.4021,11.7068,6.746,1.0291,0.1643,1.8678,4.9882,16.7,25.128,0.0,61387,3,4.56,0.0073,100.0,0.0,0
5.3106,9.9803,3.4519,4.5252,87.4057,15.2909,6.622,1.0324,0.1358,1.7687,5.0491,18.54,28.983,0.0,67563,41,4.17,0.5808,69.37,0.0,1
7.445,9.0082,3.4864,4.8825,85.934,16.4532,6.628,1.0294,0.1332,1.8771,4.7404,21.48,28.346,0.0,34373,3,3.89,0.0234,99.92,0.0,0
2.1909,9.0013,3.227,4.6349,89.1814,11.1922,6.616,1.0283,0.1494,1.7132,4.5185,19.12,20.616,0.0,41377,6,3.9,0.0402,97.76,1.3,0
5.3102,8.698,3.1138,4.544,87.2459,14.0082,6.713,1.0308,0.1438,1.89,5.1631,15.47,23.2,0.0,89579,36,4.85,0.0204,97.17,0.0,0
3.6777,8.7559,3.36,4.5103,87.8588,12.4336,6.603,1.0296,0.1304,1.8207,5.0128,17.56,26.773,0.0,36591,6,4.29,0.0486,98.67,0.0,0
3.1271,8.6429,3.0839,4.6622,87.9611,11.77,6.747,1.0284,0.169,1.7466,4.7578,14.59,28.653,0.0,15118,3,3.31,0.0189,98.26,1.04,0
